,price_aprox_usd,surface_total_in_m2,rooms,price_usd_per_m2,barrio
10629,199000.0,84.0,4.0,2369.04761904762,PARQUE CHACABUCO
10634,95000.0,50.0,2.0,1900.0,PARQUE CHACABUCO
10636,375000.0,180.0,4.0,2083.333333333333,PARQUE CHACABUCO
10637,205000.0,71.0,3.0,2887.323943661972,PARQUE CHACABUCO
10639,330000.0,187.0,4.0,1764.7058823529412,PARQUE CHACABUCO
10640,135000.0,69.0,4.0,1956.521739130435,PARQUE CHACABUCO
10646,228500.0,78.0,3.0,2929.48717948718,PARQUE CHACABUCO
10647,355000.0,123.0,4.0,2886.1788617886177,PARQUE CHACABUCO
10650,128000.0,48.0,2.0,2666.6666666666665,PARQUE CHACABUCO
10651,150000.0,90.0,4.0,1666.666666666667,PARQUE CHACABUCO
10653,120000.0,61.0,3.0,1967.2131147540983,PARQUE CHACABUCO
10654,135000.0,69.0,4.0,1956.521739130435,PARQUE CHACABUCO
10655,135000.0,45.0,2.0,3000.0,PARQUE CHACABUCO
10656,212000.0,97.0,4.0,2185.5670103092784,PARQUE CHACABUCO
10657,330000.0,185.0,5.0,1783.7837837837835,PARQUE CHACABUCO
10658,149000.0,65.0,3.0,2292.3076923076924,PARQUE CHACABUCO
10718,115000.0,64.0,3.0,1796.875,PARQUE CHACABUCO
10745,160000.0,79.0,3.0,2025.3164556962024,PARQUE CHACABUCO
10746,165000.0,75.0,3.0,2200.0,PARQUE CHACABUCO
10750,175000.0,67.0,2.0,2611.9402985074626,PARQUE CHACABUCO
10755,132000.0,96.0,3.0,1375.0,PARQUE CHACABUCO
10756,125000.0,68.0,3.0,1838.235294117647,PARQUE CHACABUCO
10759,330000.0,158.0,4.0,2088.6075949367087,PARQUE CHACABUCO
10761,268000.0,138.0,3.0,1942.0289855072465,PARQUE CHACABUCO
10764,140000.0,62.0,3.0,2258.064516129032,PARQUE CHACABUCO
10769,112896.84,48.0,2.0,2352.0175,PARQUE CHACABUCO
10775,239000.0,130.0,4.0,1838.4615384615383,PARQUE CHACABUCO
10778,190000.0,63.0,3.0,3015.873015873016,PARQUE CHACABUCO
10780,244985.37,116.0,2.0,2111.942844827586,PARQUE CHACABUCO
10781,230429.29,115.0,3.0,2003.7329565217392,PARQUE CHACABUCO
10782,147449.97,106.0,2.0,1391.0374528301886,PARQUE CHACABUCO
10783,295052.67,143.0,3.0,2063.3053846153844,PARQUE CHACABUCO
10784,113395.72,57.0,1.0,1989.398596491228,PARQUE CHACABUCO
10785,287468.51,143.0,4.0,2010.2693006993009,PARQUE CHACABUCO
10786,98543.19,46.0,1.0,2142.2432608695653,PARQUE CHACABUCO
10787,123994.85,62.0,1.0,1999.9169354838712,PARQUE CHACABUCO
10788,91675.44,42.0,1.0,2182.7485714285717,PARQUE CHACABUCO
10790,92500.0,43.0,3.0,2151.1627906976746,PARQUE CHACABUCO
10791,110000.0,44.0,1.0,2500.0,PARQUE CHACABUCO
10793,94500.0,54.0,2.0,1750.0,PARQUE CHACABUCO
10795,159547.88,89.0,2.0,1792.672808988764,PARQUE CHACABUCO
10798,91334.02,39.0,2.0,2341.897948717949,PARQUE CHACABUCO
10799,139000.0,76.0,3.0,1828.947368421053,PARQUE CHACABUCO
10800,330000.0,137.0,4.0,2408.759124087592,PARQUE CHACABUCO
10802,175000.0,210.0,3.0,833.3333333333335,PARQUE CHACABUCO
10804,210000.0,150.0,4.0,1400.0,PARQUE CHACABUCO
10805,169000.0,102.0,3.0,1656.8627450980389,PARQUE CHACABUCO
10809,148000.0,106.0,3.0,1396.2264150943397,PARQUE CHACABUCO
10810,169000.0,83.0,2.0,2036.1445783132529,PARQUE CHACABUCO
10811,310000.0,97.0,5.0,3195.8762886597938,PARQUE CHACABUCO
10812,220000.0,82.0,4.0,2682.926829268293,PARQUE CHACABUCO
10813,139900.0,78.0,3.0,1793.5897435897436,PARQUE CHACABUCO
10815,156000.0,90.0,3.0,1733.333333333333,PARQUE CHACABUCO
10816,100000.0,40.0,2.0,2500.0,PARQUE CHACABUCO
10818,155000.0,61.0,3.0,2540.983606557377,PARQUE CHACABUCO
10820,155000.0,58.0,3.0,2672.4137931034484,PARQUE CHACABUCO
10822,145000.0,69.0,4.0,2101.449275362319,PARQUE CHACABUCO
10825,130000.0,49.0,2.0,2653.061224489796,PARQUE CHACABUCO
10826,237000.0,87.0,4.0,2724.1379310344832,PARQUE CHACABUCO
10827,550000.0,188.0,4.0,2925.531914893617,PARQUE CHACABUCO
10828,210000.0,66.0,3.0,3181.818181818182,PARQUE CHACABUCO
10829,125000.0,45.0,2.0,2777.777777777778,PARQUE CHACABUCO
10831,138000.0,65.0,3.0,2123.076923076923,PARQUE CHACABUCO
10833,158000.0,91.0,4.0,1736.2637362637363,PARQUE CHACABUCO
10834,280000.0,148.0,4.0,1891.891891891892,PARQUE CHACABUCO
10835,255555.0,183.0,4.0,1396.4754098360654,PARQUE CHACABUCO
10838,115000.0,46.0,1.0,2500.0,PARQUE CHACABUCO
10839,130000.0,65.0,2.0,2000.0,PARQUE CHACABUCO
10855,210000.0,187.0,6.0,1122.9946524064171,PARQUE CHACABUCO
10857,295000.0,200.0,5.0,1475.0,PARQUE CHACABUCO
10858,143000.0,54.0,3.0,2648.1481481481487,PARQUE CHACABUCO
10860,145000.0,69.0,3.0,2101.449275362319,PARQUE CHACABUCO
10861,175000.0,98.0,3.0,1785.7142857142858,PARQUE CHACABUCO
10862,105000.0,42.0,1.0,2500.0,PARQUE CHACABUCO
10864,330000.0,135.0,4.0,2444.444444444445,PARQUE CHACABUCO
10866,124000.0,63.0,2.0,1968.253968253968,PARQUE CHACABUCO
10870,155000.0,88.0,4.0,1761.3636363636365,PARQUE CHACABUCO
10871,135000.0,77.0,3.0,1753.246753246753,PARQUE CHACABUCO
10872,102651.47,46.0,1.0,2231.553695652174,PARQUE CHACABUCO
10873,111182.58,51.0,1.0,2180.050588235294,PARQUE CHACABUCO
10874,155076.38,68.0,2.0,2280.535,PARQUE CHACABUCO
10875,163597.47,71.0,2.0,2304.189718309859,PARQUE CHACABUCO
10877,232380.39,109.0,3.0,2131.9301834862385,PARQUE CHACABUCO
10878,145000.0,71.0,4.0,2042.2535211267605,PARQUE CHACABUCO
10880,165000.0,127.0,3.0,1299.2125984251966,PARQUE CHACABUCO
10881,120000.0,96.0,6.0,1250.0,PARQUE CHACABUCO
10891,165000.0,48.0,3.0,3437.5,PARQUE CHACABUCO
10893,120000.0,45.0,2.0,2666.6666666666665,PARQUE CHACABUCO
10895,210000.0,102.0,4.0,2058.8235294117653,PARQUE CHACABUCO
10899,219000.0,80.0,3.0,2737.5,PARQUE CHACABUCO
10901,235000.0,120.0,3.0,1958.333333333333,PARQUE CHACABUCO
10902,150000.0,116.0,3.0,1293.103448275862,PARQUE CHACABUCO
10904,155000.0,50.0,2.0,3100.0,PARQUE CHACABUCO
10906,135000.0,52.0,2.0,2596.153846153846,PARQUE CHACABUCO
10907,299000.0,112.0,4.0,2669.642857142857,PARQUE CHACABUCO
10908,269000.0,204.0,4.0,1318.6274509803925,PARQUE CHACABUCO
10909,203000.0,75.0,3.0,2706.6666666666665,PARQUE CHACABUCO
10929,152000.0,61.0,2.0,2491.803278688525,CABALLITO
10930,230000.0,107.0,3.0,2149.532710280374,CABALLITO
10931,139000.0,66.0,2.0,2106.060606060606,CABALLITO
10932,159000.0,50.0,2.0,3180.0,CABALLITO
10934,199000.0,70.0,3.0,2842.857142857143,CABALLITO
10939,339000.0,105.0,3.0,3228.5714285714284,CABALLITO
10940,318000.0,168.0,4.0,1892.857142857143,CABALLITO
10941,145000.0,70.0,3.0,2071.428571428572,CABALLITO
10942,114000.0,57.0,3.0,2000.0,CABALLITO
10943,230780.0,59.0,2.0,3911.5254237288136,CABALLITO
10944,275697.0,74.0,3.0,3725.635135135135,CABALLITO
10945,209010.0,55.0,2.0,3800.181818181818,CABALLITO
10946,195000.0,73.0,3.0,2671.232876712329,CABALLITO
10947,114000.0,48.0,2.0,2375.0,CABALLITO
10951,355000.0,178.0,6.0,1994.3820224719104,CABALLITO
10952,200000.0,115.0,5.0,1739.1304347826087,CABALLITO
10953,160000.0,83.0,4.0,1927.7108433734936,CABALLITO
10958,220000.0,186.0,3.0,1182.7956989247314,CABALLITO
10959,214200.0,75.0,3.0,2856.0,CABALLITO
10960,233000.0,100.0,4.0,2330.0,CABALLITO
10961,295000.0,173.0,5.0,1705.2023121387283,CABALLITO
10962,238000.0,84.0,3.0,2833.333333333333,CABALLITO
10970,318000.0,116.0,4.0,2741.3793103448274,CABALLITO
10971,449900.0,184.0,4.0,2445.108695652174,CABALLITO
10972,400000.0,146.0,5.0,2739.72602739726,CABALLITO
10973,135000.0,86.0,2.0,1569.7674418604654,CABALLITO
10975,470000.0,85.0,3.0,5529.411764705883,CABALLITO
10976,197359.0,55.0,2.0,3588.3454545454547,CABALLITO
10978,300502.0,78.0,3.0,3852.589743589744,CABALLITO
10979,378246.0,97.0,4.0,3899.443298969072,CABALLITO
10980,529999.0,128.0,4.0,4140.6171875,CABALLITO
10982,570867.0,120.0,4.0,4757.225,CABALLITO
10983,215000.0,83.0,3.0,2590.361445783133,CABALLITO
10984,180000.0,55.0,3.0,3272.7272727272725,CABALLITO
10986,330000.0,103.0,4.0,3203.883495145631,CABALLITO
10987,92000.0,43.0,1.0,2139.5348837209303,CABALLITO
10988,248000.0,100.0,1.0,2480.0,CABALLITO
10990,155000.0,58.0,3.0,2672.4137931034484,CABALLITO
10992,99999.0,38.0,1.0,2631.5526315789475,CABALLITO
10996,215000.0,105.0,3.0,2047.619047619048,CABALLITO
10999,305000.0,77.0,3.0,3961.038961038961,CABALLITO
11000,190000.0,49.0,2.0,3877.551020408163,CABALLITO
11002,214000.0,70.0,3.0,3057.142857142857,CABALLITO
11007,178000.0,70.0,4.0,2542.857142857143,CABALLITO
11011,350000.0,150.0,4.0,2333.333333333333,CABALLITO
11012,325000.0,216.0,10.0,1504.6296296296296,CABALLITO
11013,90500.0,42.0,1.0,2154.7619047619046,CABALLITO
11014,114750.0,51.0,1.0,2250.0,CABALLITO
11015,108000.0,46.0,1.0,2347.826086956521,CABALLITO
11016,275000.0,170.0,4.0,1617.6470588235293,CABALLITO
11017,113000.0,51.0,1.0,2215.686274509804,CABALLITO
11018,108000.0,47.0,1.0,2297.872340425532,CABALLITO
11019,108000.0,47.0,1.0,2297.872340425532,CABALLITO
11020,230000.0,117.0,4.0,1965.8119658119656,CABALLITO
11021,420000.0,161.0,5.0,2608.695652173913,CABALLITO
11022,252000.0,109.0,4.0,2311.9266055045878,CABALLITO
11023,101500.0,44.0,1.0,2306.818181818182,CABALLITO
11029,148000.0,67.0,3.0,2208.955223880597,CABALLITO
11032,199000.0,101.0,4.0,1970.2970297029703,CABALLITO
11033,209000.0,76.0,3.0,2750.0,CABALLITO
11034,154000.0,69.0,3.0,2231.8840579710145,CABALLITO
11035,215000.0,66.0,3.0,3257.575757575757,CABALLITO
11036,270000.0,110.0,4.0,2454.5454545454545,CABALLITO
11037,125500.0,47.0,1.0,2670.212765957447,CABALLITO
11038,120500.0,44.0,1.0,2738.6363636363635,CABALLITO
11039,255000.0,84.0,4.0,3035.714285714286,CABALLITO
11043,330000.0,129.0,4.0,2558.139534883721,CABALLITO
11044,365000.0,148.0,4.0,2466.2162162162163,CABALLITO
11045,320000.0,134.0,4.0,2388.059701492537,CABALLITO
11047,258000.0,92.0,3.0,2804.347826086957,CABALLITO
11048,150000.0,58.0,3.0,2586.206896551724,CABALLITO
11049,130000.0,42.0,2.0,3095.238095238096,CABALLITO
11051,360000.0,139.0,5.0,2589.928057553957,CABALLITO
11053,92000.0,42.0,1.0,2190.4761904761904,CABALLITO
11054,190000.0,98.0,3.0,1938.7755102040812,CABALLITO
11055,245000.0,98.0,4.0,2500.0,CABALLITO
11056,185000.0,66.0,3.0,2803.0303030303025,CABALLITO
11057,335000.0,135.0,4.0,2481.481481481481,CABALLITO
11058,134000.0,47.0,2.0,2851.0638297872338,CABALLITO
11059,219000.0,96.0,4.0,2281.25,CABALLITO
11061,138000.0,85.0,3.0,1623.529411764706,CABALLITO
11062,342000.0,123.0,4.0,2780.487804878049,CABALLITO
11063,135000.0,51.0,1.0,2647.058823529412,CABALLITO
11064,209000.0,71.0,3.0,2943.6619718309857,CABALLITO
11065,215000.0,72.0,4.0,2986.1111111111118,CABALLITO
11066,158000.0,132.0,2.0,1196.969696969697,CABALLITO
11067,370000.0,128.0,4.0,2890.625,CABALLITO
11068,175000.0,59.0,2.0,2966.101694915254,CABALLITO
11069,260000.0,114.0,4.0,2280.701754385965,CABALLITO
11070,285000.0,100.0,4.0,2850.0,CABALLITO
11071,550000.0,188.0,4.0,2925.531914893617,CABALLITO
11073,145000.0,65.0,3.0,2230.769230769231,CABALLITO
11075,280000.0,108.0,4.0,2592.592592592593,CABALLITO
11076,95760.0,38.0,1.0,2520.0,CABALLITO
11077,106050.0,40.0,2.0,2651.25,CABALLITO
11078,110250.0,42.0,1.0,2625.0,CABALLITO
11081,125000.0,37.0,1.0,3378.3783783783783,CABALLITO
11082,145000.0,50.0,3.0,2900.0,CABALLITO
11083,145000.0,69.0,3.0,2101.449275362319,CABALLITO
11219,185000.0,75.0,3.0,2466.6666666666665,CABALLITO
11222,330000.0,120.0,4.0,2750.0,CABALLITO
11223,330000.0,110.0,4.0,3000.0,CABALLITO
11300,169000.0,88.0,5.0,1920.4545454545453,CABALLITO
11301,150000.0,71.0,4.0,2112.676056338028,CABALLITO
11369,159000.0,101.0,3.0,1574.2574257425742,CABALLITO
11375,450000.0,133.0,4.0,3383.458646616541,CABALLITO
11376,230000.0,70.0,3.0,3285.714285714286,CABALLITO
11377,137000.0,51.0,2.0,2686.2745098039222,CABALLITO
11378,185000.0,75.0,3.0,2466.6666666666665,CABALLITO
11381,165000.0,88.0,4.0,1875.0,CABALLITO
11382,190000.0,86.0,4.0,2209.3023255813955,CABALLITO
11383,270923.0,79.0,3.0,3429.4050632911394,CABALLITO
11384,276923.0,79.0,3.0,3505.354430379746,CABALLITO
11386,110000.0,40.0,1.0,2750.0,CABALLITO
11387,147500.0,64.0,3.0,2304.6875,CABALLITO
11388,240000.0,70.0,3.0,3428.5714285714284,CABALLITO
11389,220000.0,100.0,3.0,2200.0,CABALLITO
11390,380000.0,113.0,4.0,3362.8318584070803,CABALLITO
11391,140000.0,47.0,2.0,2978.723404255319,CABALLITO
11393,300000.0,180.0,4.0,1666.666666666667,CABALLITO
11394,172000.0,58.0,3.0,2965.5172413793102,CABALLITO
11395,210000.0,105.0,4.0,2000.0,CABALLITO
11396,235000.0,80.0,3.0,2937.5,CABALLITO
11397,435000.0,164.0,5.0,2652.439024390244,CABALLITO
11398,242000.0,86.0,3.0,2813.953488372093,CABALLITO
11399,149000.0,69.0,3.0,2159.4202898550725,CABALLITO
11400,320000.0,218.0,5.0,1467.8899082568807,CABALLITO
11401,92000.0,39.0,2.0,2358.97435897436,CABALLITO
11403,225000.0,112.0,3.0,2008.928571428572,CABALLITO
11404,385000.0,137.0,4.0,2810.21897810219,CABALLITO
11405,220000.0,84.0,4.0,2619.04761904762,CABALLITO
11406,264000.0,160.0,5.0,1650.0,CABALLITO
11409,238000.0,97.0,4.0,2453.6082474226805,CABALLITO
11413,195000.0,83.0,3.0,2349.397590361446,CABALLITO
11414,265000.0,106.0,4.0,2500.0,CABALLITO
11415,259000.0,149.0,4.0,1738.2550335570472,CABALLITO
11417,255000.0,93.0,3.0,2741.935483870968,CABALLITO
11418,152000.0,48.0,3.0,3166.666666666666,CABALLITO
11419,398000.0,170.0,6.0,2341.1764705882347,CABALLITO
11420,215000.0,80.0,3.0,2687.5,CABALLITO
11421,335000.0,191.0,8.0,1753.9267015706807,CABALLITO
11427,392000.0,107.0,4.0,3663.551401869159,CABALLITO
11428,215000.0,75.0,3.0,2866.666666666666,CABALLITO
11429,289000.0,101.0,3.0,2861.386138613861,CABALLITO
11430,390000.0,123.0,4.0,3170.731707317073,CABALLITO
11431,95000.0,38.0,1.0,2500.0,CABALLITO
11432,107500.0,43.0,1.0,2500.0,CABALLITO
11433,97500.0,39.0,1.0,2500.0,CABALLITO
11434,92500.0,37.0,1.0,2500.0,CABALLITO
11435,123200.0,56.0,2.0,2200.0,CABALLITO
11436,210000.0,61.0,2.0,3442.622950819672,CABALLITO
11437,305000.0,180.0,4.0,1694.4444444444446,CABALLITO
11438,185000.0,75.0,3.0,2466.6666666666665,CABALLITO
11439,185000.0,73.0,3.0,2534.2465753424663,CABALLITO
11440,225000.0,60.0,2.0,3750.0,CABALLITO
11441,159000.0,63.0,3.0,2523.809523809524,CABALLITO
11442,175000.0,72.0,3.0,2430.555555555556,CABALLITO
11443,350000.0,138.0,4.0,2536.231884057971,CABALLITO
11444,350000.0,138.0,5.0,2536.231884057971,CABALLITO
11446,330000.0,95.0,4.0,3473.684210526316,CABALLITO
11447,152000.0,64.0,3.0,2375.0,CABALLITO
11448,118500.0,48.0,2.0,2468.75,CABALLITO
11449,320000.0,105.0,4.0,3047.619047619048,CABALLITO
11450,235000.0,87.0,4.0,2701.1494252873567,CABALLITO
11451,132000.0,54.0,2.0,2444.444444444445,CABALLITO
11453,185000.0,77.0,3.0,2402.597402597403,CABALLITO
11457,117000.0,39.0,1.0,3000.0,CABALLITO
11458,100000.0,41.0,2.0,2439.0243902439024,CABALLITO
11460,119000.0,37.0,1.0,3216.2162162162163,CABALLITO
11463,269000.0,157.0,3.0,1713.3757961783442,CABALLITO
11467,380000.0,89.0,4.0,4269.662921348315,CABALLITO
11468,180000.0,91.0,4.0,1978.0219780219784,CABALLITO
11469,170000.0,73.0,4.0,2328.7671232876714,CABALLITO
11470,245000.0,201.0,4.0,1218.9054726368158,CABALLITO
11473,330000.0,152.0,4.0,2171.0526315789475,CABALLITO
11475,96715.0,43.0,1.0,2249.1860465116283,CABALLITO
11476,140875.0,61.0,1.0,2309.426229508197,CABALLITO
11477,111895.0,49.0,1.0,2283.5714285714284,CABALLITO
11479,185000.0,75.0,3.0,2466.6666666666665,CABALLITO
11480,330000.0,126.0,5.0,2619.04761904762,CABALLITO
11481,215000.0,86.0,4.0,2500.0,CABALLITO
11482,460000.0,131.0,4.0,3511.450381679389,CABALLITO
11488,209500.0,61.0,2.0,3434.426229508197,CABALLITO
11494,118500.0,39.0,1.0,3038.4615384615386,CABALLITO
11495,110000.0,37.0,2.0,2972.972972972973,CABALLITO
11496,235000.0,97.0,4.0,2422.680412371134,CABALLITO
11498,124500.0,50.0,3.0,2490.0,CABALLITO
11499,219000.0,73.0,4.0,3000.0,CABALLITO
11501,287000.0,128.0,3.0,2242.1875,CABALLITO
11505,124000.0,56.0,2.0,2214.285714285714,CABALLITO
11508,98500.0,52.0,1.0,1894.2307692307693,CABALLITO
11509,139000.0,51.0,3.0,2725.4901960784314,CABALLITO
11510,230000.0,115.0,4.0,2000.0,CABALLITO
11513,115000.0,53.0,1.0,2169.811320754717,CABALLITO
11514,150000.0,59.0,1.0,2542.372881355933,CABALLITO
11515,93000.0,37.0,1.0,2513.513513513513,CABALLITO
11516,107500.0,43.0,1.0,2500.0,CABALLITO
11517,140000.0,56.0,1.0,2500.0,CABALLITO
11518,290000.0,109.0,4.0,2660.5504587155965,CABALLITO
11519,153000.0,61.0,2.0,2508.196721311476,CABALLITO
11520,260000.0,81.0,3.0,3209.8765432098767,CABALLITO
11521,180000.0,80.0,3.0,2250.0,CABALLITO
11522,145000.0,71.0,4.0,2042.2535211267605,CABALLITO
11523,220000.0,120.0,3.0,1833.333333333333,CABALLITO
11527,145900.0,45.0,2.0,3242.222222222222,CABALLITO
11530,450000.0,200.0,5.0,2250.0,CABALLITO
11531,225000.0,98.0,3.0,2295.9183673469392,CABALLITO
11532,124000.0,47.0,1.0,2638.2978723404253,CABALLITO
11534,210000.0,65.0,3.0,3230.769230769231,CABALLITO
11535,245000.0,68.0,3.0,3602.941176470588,CABALLITO
11537,180000.0,136.0,4.0,1323.529411764706,CABALLITO
11538,255000.0,100.0,4.0,2550.0,CABALLITO
11539,275000.0,180.0,3.0,1527.7777777777776,CABALLITO
11540,310000.0,204.0,4.0,1519.6078431372546,CABALLITO
11541,205000.0,84.0,4.0,2440.4761904761904,CABALLITO
11543,146000.0,60.0,3.0,2433.333333333333,CABALLITO
11544,99000.0,37.0,1.0,2675.675675675676,CABALLITO
11546,330000.0,103.0,4.0,3203.883495145631,CABALLITO
11547,113000.0,38.0,1.0,2973.684210526316,CABALLITO
11548,495000.0,160.0,4.0,3093.75,CABALLITO
11549,295000.0,85.0,4.0,3470.5882352941176,CABALLITO
11551,110000.0,40.0,1.0,2750.0,CABALLITO
11552,285000.0,100.0,4.0,2850.0,CABALLITO
11553,229000.0,78.0,3.0,2935.897435897436,CABALLITO
11554,193100.0,84.0,3.0,2298.809523809524,CABALLITO
11555,182500.0,87.0,2.0,2097.7011494252874,CABALLITO
11558,373600.0,146.0,4.0,2558.904109589041,CABALLITO
11559,155000.0,54.0,3.0,2870.3703703703704,CABALLITO
11560,115000.0,50.0,3.0,2300.0,CABALLITO
11561,137200.0,53.0,2.0,2588.679245283018,CABALLITO
11562,198500.0,120.0,3.0,1654.166666666667,CABALLITO
11563,258000.0,124.0,3.0,2080.6451612903224,CABALLITO
11565,192700.0,91.0,3.0,2117.5824175824177,CABALLITO
11566,198000.0,89.0,3.0,2224.7191011235955,CABALLITO
11567,249500.0,100.0,3.0,2495.0,CABALLITO
11568,293600.0,119.0,4.0,2467.2268907563025,CABALLITO
11569,130000.0,88.0,3.0,1477.2727272727273,CABALLITO
11570,144500.0,52.0,3.0,2778.8461538461543,CABALLITO
11571,295000.0,132.0,4.0,2234.848484848485,CABALLITO
11572,129900.0,42.0,1.0,3092.857142857143,CABALLITO
11573,95000.0,38.0,2.0,2500.0,CABALLITO
11574,110000.0,40.0,2.0,2750.0,CABALLITO
11575,270000.0,105.0,3.0,2571.428571428572,CABALLITO
11577,285000.0,180.0,3.0,1583.333333333333,CABALLITO
11578,129900.0,51.0,2.0,2547.058823529412,CABALLITO
11583,550000.0,126.0,5.0,4365.079365079365,CABALLITO
11584,305000.0,79.0,3.0,3860.759493670886,CABALLITO
11585,195000.0,83.0,4.0,2349.397590361446,CABALLITO
11586,180000.0,52.0,2.0,3461.538461538461,CABALLITO
11587,226500.0,82.0,3.0,2762.19512195122,CABALLITO
11589,106000.0,42.0,2.0,2523.809523809524,CABALLITO
11590,318000.0,123.0,4.0,2585.365853658537,CABALLITO
11592,128000.0,54.0,3.0,2370.3703703703704,CABALLITO
11593,165000.0,76.0,3.0,2171.0526315789475,CABALLITO
11594,120000.0,56.0,3.0,2142.8571428571427,CABALLITO
11595,274000.0,140.0,4.0,1957.142857142857,CABALLITO
11596,120000.0,47.0,2.0,2553.1914893617018,CABALLITO
11598,98000.0,43.0,3.0,2279.069767441861,CABALLITO
11599,118000.0,53.0,3.0,2226.4150943396226,CABALLITO
11600,163000.0,62.0,3.0,2629.032258064516,CABALLITO
11601,320000.0,145.0,3.0,2206.8965517241377,CABALLITO
11602,92000.0,44.0,1.0,2090.909090909091,CABALLITO
11603,380000.0,140.0,4.0,2714.285714285714,CABALLITO
11604,157000.0,76.0,3.0,2065.7894736842104,CABALLITO
11607,179000.0,85.0,3.0,2105.8823529411766,CABALLITO
11608,115000.0,40.0,2.0,2875.0,CABALLITO
11609,229000.0,91.0,4.0,2516.4835164835167,CABALLITO
11610,250000.0,89.0,3.0,2808.988764044944,CABALLITO
11612,205000.0,61.0,3.0,3360.655737704918,CABALLITO
11613,245000.0,115.0,4.0,2130.4347826086955,CABALLITO
11614,280000.0,105.0,4.0,2666.6666666666665,CABALLITO
11616,135000.0,55.0,3.0,2454.5454545454545,CABALLITO
11617,480000.0,175.0,4.0,2742.857142857143,CABALLITO
11619,170000.0,72.0,3.0,2361.1111111111118,CABALLITO
11624,125000.0,46.0,2.0,2717.391304347826,CABALLITO
11625,170000.0,73.0,3.0,2328.7671232876714,CABALLITO
11626,255000.0,120.0,4.0,2125.0,CABALLITO
11628,550000.0,124.0,4.0,4435.4838709677415,CABALLITO
11629,179000.0,76.0,4.0,2355.263157894737,CABALLITO
11630,466000.0,207.0,5.0,2251.207729468599,CABALLITO
11631,295000.0,103.0,4.0,2864.0776699029125,CABALLITO
11633,295000.0,138.0,4.0,2137.68115942029,CABALLITO
11634,179000.0,57.0,3.0,3140.350877192983,CABALLITO
11635,165000.0,61.0,3.0,2704.918032786885,CABALLITO
11636,515000.0,137.0,4.0,3759.124087591241,CABALLITO
11640,104000.0,42.0,2.0,2476.190476190476,CABALLITO
11641,150000.0,55.0,1.0,2727.2727272727275,CABALLITO
11642,210000.0,57.0,2.0,3684.2105263157896,CABALLITO
11643,92000.0,40.0,1.0,2300.0,CABALLITO
11644,380000.0,140.0,5.0,2714.285714285714,CABALLITO
11646,321000.0,105.0,4.0,3057.142857142857,CABALLITO
11647,158000.0,56.0,2.0,2821.428571428572,CABALLITO
11648,460000.0,175.0,4.0,2628.5714285714284,CABALLITO
11649,126000.0,57.0,1.0,2210.5263157894738,CABALLITO
11652,160000.0,55.0,3.0,2909.090909090909,CABALLITO
11655,205000.0,83.0,4.0,2469.879518072289,CABALLITO
11657,120000.0,52.0,3.0,2307.692307692308,CABALLITO
11659,259000.0,158.0,5.0,1639.2405063291142,CABALLITO
11661,259000.0,108.0,4.0,2398.1481481481487,CABALLITO
11662,340000.0,102.0,4.0,3333.333333333333,CABALLITO
11663,305000.0,75.0,3.0,4066.666666666666,CABALLITO
11664,310000.0,100.0,4.0,3100.0,CABALLITO
11665,120000.0,81.0,5.0,1481.4814814814815,CABALLITO
11666,400000.0,114.0,4.0,3508.771929824561,CABALLITO
11667,239000.0,98.0,4.0,2438.775510204081,CABALLITO
11669,205000.0,90.0,4.0,2277.777777777778,CABALLITO
11670,200000.0,142.0,3.0,1408.4507042253522,CABALLITO
11675,200000.0,80.0,4.0,2500.0,CABALLITO
11678,255000.0,70.0,3.0,3642.857142857143,CABALLITO
11679,267665.0,80.0,3.0,3345.8125,CABALLITO
11680,193000.0,59.0,2.0,3271.186440677965,CABALLITO
11681,194500.0,53.0,2.0,3669.8113207547167,CABALLITO
11682,106000.0,39.0,1.0,2717.948717948718,CABALLITO
11684,159000.0,44.0,2.0,3613.636363636364,CABALLITO
11685,380000.0,140.0,4.0,2714.285714285714,CABALLITO
11687,149000.0,48.0,2.0,3104.166666666666,CABALLITO
11694,285000.0,100.0,4.0,2850.0,CABALLITO
